                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    484,                0.37237,                0.21825,                 0.7849,                0.99297,                0.97475,                0.99399,                0.94212,                0.27241,                0.15613,                0.76337,              0.0076141,              0.0076141,              0.0076141
                    485,                0.37155,                0.21779,                0.78478,                0.99287,                0.97488,                0.99398,                0.94208,                0.27247,                0.15621,                0.76337,              0.0076092,              0.0076092,              0.0076092
                    486,                0.37088,                0.21726,                0.78452,                0.99269,                 0.9605,                 0.9844,                0.93114,                0.27253,                0.15631,                0.76336,              0.0076042,              0.0076042,              0.0076042
                    487,                0.37053,                0.21764,                0.78454,                0.99288,                 0.9748,                0.99399,                0.94207,                0.27262,                0.15644,                0.76337,              0.0075993,              0.0075993,              0.0075993
                    488,                0.37163,                0.21807,                0.78404,                0.99298,                0.97472,                0.99397,                0.94213,                0.27259,                0.15677,                0.76333,              0.0075943,              0.0075943,              0.0075943
                    489,                0.37032,                0.21682,                0.78464,                0.99299,                0.97472,                0.99398,                0.94211,                0.27249,                0.15686,                0.76332,              0.0075893,              0.0075893,              0.0075893
                    490,                0.37207,                0.21814,                0.78495,                0.99293,                 0.9748,                0.99399,                0.94198,                0.27254,                0.15695,                 0.7633,              0.0075844,              0.0075844,              0.0075844
                    491,                0.37123,                0.21728,                0.78478,                0.99305,                0.97483,                  0.994,                0.94219,                0.27263,                 0.1571,                0.76332,              0.0075795,              0.0075795,              0.0075795
                    492,                0.37127,                0.21767,                0.78447,                0.99294,                 0.9748,                0.99398,                0.94219,                0.27282,                0.15741,                 0.7633,              0.0075745,              0.0075745,              0.0075745
                    493,                0.37051,                0.21714,                 0.7848,                0.99307,                0.97472,                0.99398,                 0.9422,                0.27264,                0.15773,                0.76328,              0.0075695,              0.0075695,              0.0075695
                    494,                0.37122,                0.21729,                0.78483,                0.99292,                 0.9748,                0.99397,                0.94209,                 0.2729,                0.15785,                0.76328,              0.0075646,              0.0075646,              0.0075646
                    495,                0.37185,                0.21802,                0.78471,                0.99291,                0.97484,                0.99397,                0.94207,                  0.273,                0.15844,                0.76325,              0.0075597,              0.0075597,              0.0075597
                    496,                0.37122,                0.21657,                0.78501,                0.99289,                0.97497,                0.99397,                0.94148,                 0.2731,                0.15861,                0.76328,              0.0075547,              0.0075547,              0.0075547
                    497,                0.37071,                0.21754,                 0.7848,                0.99301,                0.97487,                0.99396,                0.94148,                0.27305,                0.15885,                0.76327,              0.0075498,              0.0075498,              0.0075498
                    498,                0.37154,                0.21775,                0.78496,                0.99284,                  0.975,                0.99396,                 0.9419,                  0.273,                0.15907,                0.76326,              0.0075448,              0.0075448,              0.0075448
                    499,                0.37062,                0.21716,                0.78445,                0.99281,                0.97484,                0.99393,                0.94147,                0.27306,                0.15897,                0.76325,              0.0075399,              0.0075399,              0.0075399
                    500,                0.37091,                0.21686,                0.78473,                0.99273,                0.97484,                0.99394,                0.94148,                0.27309,                0.15871,                0.76325,              0.0075349,              0.0075349,              0.0075349
                    501,                0.36906,                0.21642,                0.78533,                0.99272,                0.97502,                0.99395,                0.94189,                0.27315,                0.15889,                0.76325,              0.0075299,              0.0075299,              0.0075299
                    502,                 0.3708,                0.21713,                0.78421,                0.99276,                  0.975,                0.99394,                 0.9414,                0.27307,                0.15872,                0.76325,               0.007525,               0.007525,               0.007525
                    503,                0.37022,                0.21727,                0.78429,                0.99284,                0.97504,                0.99394,                0.94188,                0.27305,                0.15877,                0.76326,              0.0075201,              0.0075201,              0.0075201
                    504,                0.37177,                0.21746,                0.78469,                0.99307,                0.97484,                0.99394,                 0.9414,                0.27314,                0.15921,                0.76324,              0.0075151,              0.0075151,              0.0075151
                    505,                0.37162,                0.21771,                0.78475,                0.99297,                0.97497,                0.99393,                0.94135,                0.27326,                0.15962,                0.76324,              0.0075102,              0.0075102,              0.0075102
                    506,                0.37106,                0.21708,                0.78461,                0.99305,                0.97495,                0.99394,                0.94133,                0.27331,                0.15938,                0.76324,              0.0075052,              0.0075052,              0.0075052
                    507,                0.37178,                0.21752,                0.78439,                0.99297,                0.97516,                0.99394,                 0.9413,                 0.2735,                0.15924,                0.76324,              0.0075003,              0.0075003,              0.0075003
                    508,                 0.3703,                0.21658,                0.78447,                0.99301,                0.97509,                0.99392,                0.94177,                0.27354,                 0.1593,                0.76321,              0.0074953,              0.0074953,              0.0074953
                    509,                0.37103,                0.21746,                0.78473,                0.99301,                0.97514,                0.99392,                0.94165,                0.27345,                0.15936,                0.76322,              0.0074903,              0.0074903,              0.0074903
                    510,                0.37152,                0.21829,                0.78488,                0.99294,                0.96183,                0.98506,                0.93178,                0.27343,                0.15959,                 0.7632,              0.0074854,              0.0074854,              0.0074854
                    511,                0.37085,                0.21696,                0.78485,                0.99301,                0.97519,                0.99392,                 0.9418,                0.27319,                0.15934,                 0.7632,              0.0074805,              0.0074805,              0.0074805
                    512,                0.37011,                0.21723,                0.78443,                0.99301,                0.97524,                0.99392,                0.94183,                 0.2732,                 0.1591,                 0.7632,              0.0074755,              0.0074755,              0.0074755
                    513,                0.37091,                0.21709,                0.78495,                0.99314,                0.97511,                0.99393,                0.94179,                0.27324,                0.15931,                0.76321,              0.0074705,              0.0074705,              0.0074705
                    514,                0.36964,                0.21647,                0.78528,                0.99308,                0.97513,                0.99393,                0.94177,                0.27318,                0.15937,                 0.7632,              0.0074656,              0.0074656,              0.0074656
                    515,                0.37112,                  0.217,                0.78539,                0.99296,                0.97534,                0.99392,                0.94184,                0.27313,                0.15938,                0.76319,              0.0074607,              0.0074607,              0.0074607
                    516,                0.37111,                0.21744,                 0.7848,                0.99293,                 0.9754,                0.99392,                0.94181,                0.27305,                0.15933,                0.76318,              0.0074557,              0.0074557,              0.0074557
                    517,                0.36974,                0.21631,                0.78415,                0.99289,                0.97542,                0.99391,                0.94183,                0.27328,                0.15926,                0.76316,              0.0074507,              0.0074507,              0.0074507
                    518,                0.37164,                0.21667,                0.78474,                0.99289,                0.97528,                0.99391,                0.94196,                 0.2731,                0.15902,                0.76317,              0.0074458,              0.0074458,              0.0074458
                    519,                0.37081,                 0.2172,                0.78458,                0.99295,                 0.9753,                0.99392,                0.94185,                 0.2733,                0.15936,                0.76316,              0.0074408,              0.0074408,              0.0074408
                    520,                0.36989,                0.21577,                0.78408,                0.99297,                0.97536,                0.99392,                0.94179,                0.27304,                0.15891,                0.76316,              0.0074359,              0.0074359,              0.0074359
                    521,                0.37032,                 0.2176,                0.78431,                0.99301,                0.97477,                0.99392,                0.94183,                0.27302,                0.15892,                0.76314,              0.0074309,              0.0074309,              0.0074309
                    522,                0.36919,                0.21655,                0.78426,                0.99266,                0.96156,                0.98475,                0.93149,                0.27295,                0.15908,                0.76313,               0.007426,               0.007426,               0.007426
                    523,                0.37026,                0.21699,                 0.7843,                0.99276,                0.97553,                0.99392,                0.94177,                0.27291,                0.15894,                0.76314,              0.0074211,              0.0074211,              0.0074211
                    524,                0.37001,                0.21647,                0.78454,                0.99276,                0.97536,                0.99392,                0.94178,                0.27281,                0.15875,                0.76312,              0.0074161,              0.0074161,              0.0074161
                    525,                0.37017,                0.21659,                0.78429,                 0.9927,                0.97543,                0.99392,                0.94179,                0.27291,                0.15878,                0.76312,              0.0074112,              0.0074112,              0.0074112
                    526,                0.36964,                 0.2166,                0.78481,                 0.9928,                0.97524,                0.99393,                0.94184,                0.27296,                0.15856,                0.76313,              0.0074062,              0.0074062,              0.0074062
                    527,                0.36946,                 0.2161,                0.78442,                0.99278,                0.97513,                0.99393,                 0.9418,                0.27306,                0.15889,                0.76313,              0.0074013,              0.0074013,              0.0074013
                    528,                0.37027,                0.21683,                0.78417,                0.99287,                0.97501,                0.99393,                0.94177,                0.27318,                0.15916,                0.76312,              0.0073963,              0.0073963,              0.0073963
                    529,                 0.3694,                0.21603,                0.78402,                0.99305,                0.97489,                0.99394,                0.94171,                0.27315,                0.15913,                0.76311,              0.0073913,              0.0073913,              0.0073913
                    530,                0.36966,                0.21624,                0.78412,                0.99301,                0.97481,                0.99394,                0.94175,                0.27321,                0.15895,                0.76311,              0.0073864,              0.0073864,              0.0073864
